Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,month,year
44,U.C. Riverside,Los Angeles Basin,Jan 2019,2.29, ,2.59, ,262.0,K,8.4,K,66.0, ,45.8, ,55.2,K,77.0, ,38.0, ,55.0,L,37.0,L,3.9,K,52.3, ,Jan,2019
44,U.C. Riverside,Los Angeles Basin,Feb 2019,2.37, ,4.63, ,322.0,K,8.0, ,61.3, ,42.2, ,51.2, ,82.0, ,40.0, ,61.0, ,37.8, ,3.7, ,51.9,K,Feb,2019
44,U.C. Riverside,Los Angeles Basin,Mar 2019,4.36, ,1.46, ,443.0,K,9.5,K,70.6, ,49.4,K,59.4, ,76.0, ,36.0, ,56.0,K,42.4,K,3.9,K,58.4, ,Mar,2019
44,U.C. Riverside,Los Angeles Basin,Apr 2019,5.9,K,0.06, ,545.0,K,10.9, ,77.6,K,54.1,K,64.7,K,78.0, ,33.0, ,53.0,K,46.4,K,4.4,K,64.8, ,Apr,2019
44,U.C. Riverside,Los Angeles Basin,May 2019,4.95, ,0.97, ,521.0,K,12.8, ,71.2,K,52.6,K,60.8, ,91.0, ,50.0, ,70.0, ,50.9, ,4.1,K,66.9, ,May,2019
44,U.C. Riverside,Los Angeles Basin,Jun 2019,6.49,K,0.02, ,636.0,K,15.5, ,83.1,K,60.0,K,69.7,K,87.0,K,42.0,K,64.0,K,56.2,K,4.3,K,73.4, ,Jun,2019
44,U.C. Riverside,Los Angeles Basin,Jul 2019,8.03, ,0.01,K,696.0,K,16.0, ,91.2, ,62.7, ,75.8, ,81.0, ,32.0, ,53.0, ,57.1, ,4.1, ,74.9, ,Jul,2019
44,U.C. Riverside,Los Angeles Basin,Aug 2019,7.68,K,0.0, ,649.0,K,15.2, ,93.3, ,62.5, ,76.6, ,81.0, ,25.0, ,49.0, ,55.7, ,3.8, ,74.3, ,Aug,2019
44,U.C. Riverside,Los Angeles Basin,Sep 2019,5.76, ,0.01, ,513.0,K,14.4, ,87.6, ,62.0, ,73.8, ,76.0, ,31.0, ,52.0, ,54.0, ,3.9, ,74.4, ,Sep,2019
44,U.C. Riverside,Los Angeles Basin,Oct 2019,5.11,K,0.0, ,467.0,K,7.8,K,82.9, ,52.8,K,67.0,K,61.0,K,17.0,K,35.0,K,35.2,K,4.0,K,64.0, ,Oct,2019
44,U.C. Riverside,Los Angeles Basin,Nov 2019,3.05,K,1.71, ,314.0,K,7.6,K,74.9,K,48.3, ,60.4,K,71.0, ,24.0, ,45.0,K,35.7,K,3.5, ,58.2, ,Nov,2019
44,U.C. Riverside,Los Angeles Basin,Dec 2019,1.81, ,3.02, ,217.0, ,8.6,K,63.2, ,44.1, ,52.6, ,81.0, ,40.0, ,63.0,K,38.8,K,3.2, ,53.7, ,Dec,2019
44,U.C. Riverside,Los Angeles Basin,Jan 2020,2.65, ,0.09, ,294.0,K,7.8, ,67.1, ,43.6, ,54.5, ,79.0, ,34.0, ,56.0, ,37.1, ,3.6,K,52.3, ,Jan,2020
44,U.C. Riverside,Los Angeles Basin,Feb 2020,3.71,K,0.09,K,391.0,K,6.6,K,70.2, ,44.8,K,57.1,K,71.0,K,23.0,K,42.0,K,31.7,K,4.5,K,53.7,K,Feb,2020
44,U.C. Riverside,Los Angeles Basin,Mar 2020,3.66, ,3.92, ,398.0,K,9.5, ,65.4, ,46.8, ,55.3, ,88.0, ,43.0, ,65.0, ,42.7, ,4.0,K,59.2, ,Mar,2020
44,U.C. Riverside,Los Angeles Basin,Apr 2020,4.83, ,3.1, ,493.0,K,11.6,K,72.5,K,52.5, ,61.7,K,85.0, ,45.0, ,63.0,K,48.0,K,4.0, ,63.9, ,Apr,2020
44,U.C. Riverside,Los Angeles Basin,May 2020,7.25,K,0.0,K,667.0,K,13.3,K,82.2, ,56.6,K,68.4,K,84.0,K,35.0,K,57.0,K,51.9,K,4.3,K,72.2,K,May,2020
44,U.C. Riverside,Los Angeles Basin,Jun 2020,6.42, ,0.02, ,574.0,K,13.7,K,84.2, ,59.4,K,70.5,K,80.0, ,36.0, ,61.0,L,54.8,L,4.6,K,73.1, ,Jun,2020
44,U.C. Riverside,Los Angeles Basin,Jul 2020,8.17, ,0.0, ,701.0,K,14.4,K,91.6, ,61.6, ,75.5, ,79.0, ,26.0, ,49.0,K,54.1,K,3.9, ,77.1,K,Jul,2020
44,U.C. Riverside,Los Angeles Basin,Aug 2020,7.74, ,0.0, ,625.0,K,16.4,K,95.9,K,66.4,K,79.8,K,75.0, ,27.0, ,48.0,K,57.5,K,3.9,K,77.2, ,Aug,2020
44,U.C. Riverside,Los Angeles Basin,Sep 2020,6.33,K,0.0, ,514.0, ,13.2,K,95.1,K,62.8,K,77.7,K,71.0, ,21.0, ,43.0,L,51.2,L,3.5,K,73.0, ,Sep,2020
44,U.C. Riverside,Los Angeles Basin,Oct 2020,4.81,K,0.0, ,416.0,K,11.0,K,86.4, ,59.0,K,71.6,K,68.0,K,25.0,K,44.0,K,44.8,K,3.8,K,68.4, ,Oct,2020
44,U.C. Riverside,Los Angeles Basin,Nov 2020,3.22,K,0.01, ,329.0,K,7.4, ,75.1,K,47.5, ,60.4,K,69.0, ,23.0, ,42.0,K,35.1,K,3.5,K,58.5, ,Nov,2020
44,U.C. Riverside,Los Angeles Basin,Dec 2020,2.7, ,1.29, ,244.0,K,5.4, ,69.0,K,44.1, ,55.8, ,61.0, ,21.0, ,38.0, ,26.6, ,3.7, ,51.5, ,Dec,2020
44,U.C. Riverside,Los Angeles Basin,Jan 2021,2.98,K,1.63, ,304.0,K,6.3, ,67.5,K,43.4,K,55.1,K,70.0,K,28.0,K,47.0,K,31.7,K,4.0, ,50.9, ,Jan,2021
44,U.C. Riverside,Los Angeles Basin,Feb 2021,3.51,K,0.01, ,409.0,K,6.9,K,68.0, ,44.2, ,55.5, ,71.0, ,27.0, ,47.0,K,33.0,K,4.1,K,53.3, ,Feb,2021
44,U.C. Riverside,Los Angeles Basin,Mar 2021,4.66, ,1.14, ,503.0,K,7.6,K,67.6, ,43.4,K,54.8,K,80.0, ,32.0, ,54.0,K,36.1,K,4.0,K,55.5, ,Mar,2021
44,U.C. Riverside,Los Angeles Basin,Apr 2021,5.87, ,0.0, ,583.0,K,9.7,K,75.5, ,50.6,K,61.9, ,80.0, ,33.0, ,54.0,K,43.1,K,4.4,K,62.3, ,Apr,2021
44,U.C. Riverside,Los Angeles Basin,May 2021,6.45,K,0.0, ,632.0,K,12.5, ,77.1, ,54.5, ,64.1, ,87.0, ,39.0, ,62.0, ,50.1, ,4.3,K,68.0, ,May,2021
44,U.C. Riverside,Los Angeles Basin,Jun 2021,7.41,K,0.14, ,695.0,K,14.5, ,87.9, ,59.5,K,72.1,K,81.0, ,32.0, ,54.0,K,54.0,K,3.9, ,72.9, ,Jun,2021
44,U.C. Riverside,Los Angeles Basin,Jul 2021,8.1,K,0.12, ,676.0,K,15.9, ,92.7, ,65.3, ,77.5, ,78.0, ,29.0, ,50.0, ,56.9, ,3.8, ,76.0, ,Jul,2021
44,U.C. Riverside,Los Angeles Basin,Aug 2021,7.14,K,0.0,K,601.0,K,15.0,K,91.1,K,64.2, ,76.3,K,75.0,K,30.0,K,50.0, ,55.0, ,3.6,K,74.4,K,Aug,2021
44,U.C. Riverside,Los Angeles Basin,Sep 2021,5.86,K,0.01, ,537.0,K,14.4, ,88.4,K,61.0, ,73.2, ,81.0, ,31.0, ,53.0, ,53.7, ,3.4,K,72.2, ,Sep,2021
44,U.C. Riverside,Los Angeles Basin,Oct 2021,4.03, ,0.44, ,412.0,K,10.1,K,77.8, ,53.1,K,64.2, ,76.0, ,31.0, ,51.0,K,43.2,K,3.6, ,64.6, ,Oct,2021
44,U.C. Riverside,Los Angeles Basin,Nov 2021,3.31,K,0.0, ,343.0,K,8.7, ,77.8,K,50.5,K,62.7,K,71.0,K,25.0,K,47.0,K,38.2,K,3.6,K,61.0, ,Nov,2021
44,U.C. Riverside,Los Angeles Basin,Dec 2021,1.52, ,3.94,K,216.0,K,8.8,K,62.0, ,42.3, ,51.0,K,91.0, ,46.0, ,70.0,K,40.2,K,3.2, ,53.0, ,Dec,2021
44,U.C. Riverside,Los Angeles Basin,Jan 2022,3.01, ,0.12, ,294.0,K,6.0,K,68.2, ,44.7, ,56.0, ,65.0, ,23.0, ,40.0,K,29.7,K,4.3,K,51.4, ,Jan,2022
44,U.C. Riverside,Los Angeles Basin,Feb 2022,3.96, ,0.07, ,425.0,K,4.8,K,70.5, ,43.9,K,57.1,K,57.0,K,19.0,K,33.0,K,23.8,K,5.0,K,51.8, ,Feb,2022
44,U.C. Riverside,Los Angeles Basin,Mar 2022,5.39,K,0.7, ,521.0,K,7.8,K,73.8,K,48.2, ,60.3,K,73.0,K,25.0,K,45.0,K,36.4,K,4.7,K,56.7, ,Mar,2022
44,U.C. Riverside,Los Angeles Basin,Apr 2022,6.05,K,0.23, ,595.0,K,9.8, ,76.4,K,51.4, ,63.2,K,80.0, ,31.0, ,52.0,K,43.0,K,4.3, ,62.5, ,Apr,2022
44,U.C. Riverside,Los Angeles Basin,May 2022,6.54, ,0.05, ,624.0,K,12.0,K,78.5, ,54.2,K,64.9, ,83.0, ,37.0, ,58.0,K,48.6,K,4.4, ,66.5, ,May,2022
44,U.C. Riverside,Los Angeles Basin,Jun 2022,7.96,K,0.01, ,714.0,K,14.0,K,89.9, ,61.3, ,74.3, ,77.0, ,28.0, ,50.0,K,53.1,K,4.4,K,72.8, ,Jun,2022
44,U.C. Riverside,Los Angeles Basin,Jul 2022,8.15, ,0.0, ,697.0,K,15.6, ,91.1, ,63.6, ,76.0, ,80.0, ,29.0, ,51.0, ,56.3, ,4.2, ,72.8, ,Jul,2022
44,U.C. Riverside,Los Angeles Basin,Aug 2022,7.86,K,0.0, ,627.0, ,15.4, ,94.3, ,66.8, ,79.3, ,72.0, ,27.0, ,46.0, ,55.8, ,3.9, ,73.3, ,Aug,2022
44,U.C. Riverside,Los Angeles Basin,Sep 2022,5.74,K,0.81, ,501.0,K,17.4,K,92.0, ,66.8,K,77.6,K,80.0,K,33.0,K,55.0,K,59.1,K,3.6,K,75.8, ,Sep,2022
44,U.C. Riverside,Los Angeles Basin,Oct 2022,3.87, ,0.28, ,399.0,K,14.2, ,80.9, ,57.0, ,67.3, ,89.0, ,37.0, ,62.0, ,52.4, ,3.3, ,69.3, ,Oct,2022
44,U.C. Riverside,Los Angeles Basin,Nov 2022,2.97, ,1.22,K,335.0,K,6.7, ,68.4, ,44.2, ,55.9, ,69.0, ,26.0, ,45.0, ,31.7, ,4.0,K,57.6, ,Nov,2022
44,U.C. Riverside,Los Angeles Basin,Dec 2022,1.77, ,1.79, ,235.0, ,8.5,K,63.6,K,43.5, ,52.3,K,85.0, ,41.0, ,64.0,K,39.2,K,2.9, ,53.8,K,Dec,2022
44,U.C. Riverside,Los Angeles Basin,Jan 2023,2.21, ,3.09,K,261.0,K,8.1,K,60.7, ,42.8, ,51.3,K,83.0,K,43.0,K,63.0,K,37.1,K,4.4,K,52.8,K,Jan,2023
44,U.C. Riverside,Los Angeles Basin,Feb 2023,2.85, ,2.55, ,354.0,K,6.4, ,63.5, ,41.3, ,52.0,K,73.0, ,32.0, ,50.0,K,31.4,K,4.3,K,50.9,K,Feb,2023
44,U.C. Riverside,Los Angeles Basin,Mar 2023,3.29, ,3.91,K,395.0,K,9.9,K,63.1, ,44.8, ,53.1, ,93.0, ,48.0, ,71.0,K,43.3,K,3.6, ,54.8,K,Mar,2023
44,U.C. Riverside,Los Angeles Basin,Apr 2023,5.73, ,0.07, ,593.0,K,11.2, ,75.9, ,49.6,K,61.6, ,87.0, ,35.0, ,59.0, ,46.4, ,3.8, ,60.8, ,Apr,2023
44,U.C. Riverside,Los Angeles Basin,May 2023,5.54, ,0.35,K,565.0,K,14.4,K,74.9, ,55.4, ,63.3, ,92.0, ,50.0, ,71.0,K,53.9,K,4.4, ,67.4, ,May,2023
44,U.C. Riverside,Los Angeles Basin,Jun 2023,5.91, ,0.07, ,615.0,K,14.2, ,78.2, ,57.8, ,66.6, ,86.0, ,45.0, ,64.0, ,53.8, ,4.2, ,69.4, ,Jun,2023
44,U.C. Riverside,Los Angeles Basin,Jul 2023,8.51, ,0.0, ,694.0,K,15.0,K,96.0, ,66.0,K,80.3,K,70.0, ,24.0, ,43.0,K,55.1,K,3.8, ,76.9, ,Jul,2023
44,U.C. Riverside,Los Angeles Basin,Aug 2023,7.47, ,2.11,K,616.0,K,15.8,K,94.5, ,65.9,K,78.9, ,73.0, ,28.0, ,48.0,K,56.5,K,3.8,K,76.9, ,Aug,2023
44,U.C. Riverside,Los Angeles Basin,Sep 2023,4.95,K,0.02, ,476.0,K,15.8, ,84.4, ,62.7, ,71.7, ,80.0, ,39.0, ,60.0, ,56.7, ,3.5,K,74.2, ,Sep,2023
44,U.C. Riverside,Los Angeles Basin,Oct 2023,4.7, ,0.01, ,438.0,K,11.7, ,85.7,K,57.6, ,70.5,K,74.0, ,26.0, ,47.0,K,46.9,K,3.6,K,67.8, ,Oct,2023
44,U.C. Riverside,Los Angeles Basin,Nov 2023,3.41, ,0.43,K,322.0,K,7.1,K,75.1, ,50.2, ,61.8, ,61.0, ,22.0, ,39.0,K,33.1,K,4.1,K,58.6, ,Nov,2023
44,U.C. Riverside,Los Angeles Basin,Dec 2023,2.29,K,0.83, ,257.0,K,8.5,K,69.3,L,47.1, ,57.1,K,76.0,K,35.0,K,55.0,L,38.4,L,3.2, ,54.5,K,Dec,2023
44,U.C. Riverside,Los Angeles Basin,Jan 2024,2.3, ,1.6, ,283.0,K,8.5,K,65.3, ,43.7, ,53.4, ,84.0, ,37.0, ,61.0,K,39.2,K,3.5, ,52.8, ,Jan,2024
44,U.C. Riverside,Los Angeles Basin,Feb 2024,2.16, ,6.39, ,295.0,K,10.1,K,62.4, ,46.1, ,53.5, ,91.0, ,52.0, ,72.0,K,44.3,K,3.2, ,54.8, ,Feb,2024
44,U.C. Riverside,Los Angeles Basin,Mar 2024,4.03, ,1.98,K,445.0,K,10.1, ,65.2,K,46.6, ,55.2, ,91.0, ,46.0, ,68.0, ,44.6, ,4.2,K,58.0, ,Mar,2024
44,U.C. Riverside,Los Angeles Basin,Apr 2024,5.36, ,0.26,K,570.0,K,10.7, ,72.6, ,48.1, ,59.3, ,88.0, ,40.0, ,62.0, ,45.8, ,4.0,K,61.1, ,Apr,2024
44,U.C. Riverside,Los Angeles Basin,May 2024,5.76, ,0.15, ,603.0,K,13.5, ,75.1, ,53.9, ,62.4, ,91.0, ,48.0, ,70.0, ,52.4, ,4.2, ,66.8, ,May,2024
44,U.C. Riverside,Los Angeles Basin,Jun 2024,6.91,K,0.0, ,645.0, ,16.0, ,86.2, ,60.1,K,71.6, ,87.0, ,40.0, ,62.0, ,57.2, ,4.0,K,72.8, ,Jun,2024
44,U.C. Riverside,Los Angeles Basin,Jul 2024,8.05,K,0.0, ,655.0, ,17.7,K,95.1, ,65.4, ,79.4, ,80.0, ,31.0, ,52.0,K,59.9,K,3.8,K,75.2, ,Jul,2024
44,U.C. Riverside,Los Angeles Basin,Aug 2024,7.62, ,0.0, ,614.0, ,16.4, ,94.4, ,63.8, ,77.9, ,79.0, ,29.0, ,51.0, ,57.7, ,3.9, ,71.9, ,Aug,2024
44,U.C. Riverside,Los Angeles Basin,Sep 2024,5.49,K,0.25,K,483.0,K,15.9,K,89.9,K,62.0,K,74.2,K,81.0,K,34.0,K,58.0,K,57.0,K,3.5,K,72.9,K,Sep,2024
44,U.C. Riverside,Los Angeles Basin,Oct 2024,4.45, ,0.0,K,397.0,K,12.5,K,86.0, ,56.6, ,69.6,K,77.0,K,28.0,K,51.0, ,49.5, ,3.4,K,67.7,K,Oct,2024
44,U.C. Riverside,Los Angeles Basin,Nov 2024,3.1,K,0.22,K,307.0,K,7.4,K,71.6, ,45.8, ,58.0,K,71.0,K,25.0,K,46.0,K,35.2,K,3.8,K,56.8,K,Nov,2024
44,U.C. Riverside,Los Angeles Basin,Dec 2024,2.31, ,0.01, ,247.0, ,7.8, ,70.7,K,44.7, ,55.9,K,77.0, ,30.0, ,53.0,K,36.9,K,3.0, ,53.4, ,Dec,2024
44,U.C. Riverside,Los Angeles Basin,Jan 2025,3.17, ,0.36, ,287.0, ,5.8, ,66.8, ,41.8, ,54.0, ,65.0, ,26.0, ,43.0, ,27.9, ,4.7,K,50.3, ,Jan,2025
44,U.C. Riverside,Los Angeles Basin,Feb 2025,3.1, ,1.65, ,346.0, ,9.3,K,71.9,K,48.0,K,58.7,K,81.0, ,36.0, ,57.0,K,41.5,K,3.7, ,54.9, ,Feb,2025
78,Pomona,Los Angeles Basin,Feb 2009,2.03, ,6.31,K,265.0, ,9.3, ,65.0,K,42.3, ,52.6, ,89.0, ,47.0, ,69.0, ,42.0, ,3.4,K,56.6,K,Feb,2009
78,Pomona,Los Angeles Basin,Mar 2009,3.74, ,0.19, ,394.0, ,10.2, ,68.4, ,43.9,K,55.6, ,89.0, ,46.0, ,68.0, ,44.7, ,3.7,K,60.7, ,Mar,2009
78,Pomona,Los Angeles Basin,Apr 2009,4.74,K,0.05, ,469.0, ,10.3,K,72.2,K,45.8,K,58.9, ,86.0, ,42.0, ,63.0,K,44.9,K,4.2,K,64.3, ,Apr,2009
78,Pomona,Los Angeles Basin,May 2009,5.49, ,0.0, ,526.0, ,15.6, ,78.5, ,55.3, ,65.3, ,91.0, ,52.0, ,73.0, ,56.5, ,4.4,K,71.0, ,May,2009
78,Pomona,Los Angeles Basin,Jun 2009,4.28, ,0.0, ,447.0, ,15.9, ,76.1, ,56.6, ,65.5, ,91.0, ,57.0, ,74.0, ,57.0, ,4.2,K,72.6, ,Jun,2009
78,Pomona,Los Angeles Basin,Jul 2009,7.14, ,0.0, ,609.0, ,17.8, ,89.5, ,60.7, ,74.0, ,90.0, ,39.0, ,62.0, ,60.0, ,4.2,K,77.4,K,Jul,2009
78,Pomona,Los Angeles Basin,Aug 2009,6.29, ,0.0,K,533.0, ,16.6,K,88.3, ,59.9, ,72.9,K,86.0,K,39.0,K,62.0,K,57.9,K,4.0,K,77.4, ,Aug,2009
78,Pomona,Los Angeles Basin,Sep 2009,5.11,K,0.02,K,463.0,K,17.2,K,89.2, ,60.3,K,73.2,K,88.0,K,38.0,K,62.0,K,58.8,K,3.7,K,76.7,K,Sep,2009
78,Pomona,Los Angeles Basin,Oct 2009,3.48,K,0.58,L,342.0,L,12.2,L,77.4,L,51.7,L,63.5,L,85.0,L,38.0,L,61.0,L,48.5,L,3.6,L,69.5,L,Oct,2009
78,Pomona,Los Angeles Basin,Nov 2009,2.54, ,0.01,K,278.0, ,9.7,K,74.8, ,45.6, ,58.5,K,85.0,K,32.0,K,58.0, ,42.9, ,3.1,K,62.8, ,Nov,2009
78,Pomona,Los Angeles Basin,Dec 2009,1.59, ,2.76, ,202.0, ,8.6,K,63.5,K,40.9,K,51.1, ,88.0, ,44.0, ,67.0,K,40.1,K,3.2,K,56.0,K,Dec,2009
78,Pomona,Los Angeles Basin,Jan 2010,1.8, ,6.64, ,211.0, ,9.0, ,67.4,K,43.0, ,53.4, ,87.0, ,44.0, ,66.0, ,41.4, ,3.2,K,54.6, ,Jan,2010
78,Pomona,Los Angeles Basin,Feb 2010,2.05,K,5.88,K,281.0,K,10.3,K,66.0,K,43.4, ,53.9,K,90.0,K,51.0,K,74.0, ,45.2, ,3.3,K,57.1,K,Feb,2010
78,Pomona,Los Angeles Basin,Mar 2010,3.93, ,0.58,K,447.0,K,9.8,K,70.0, ,43.8,K,56.4, ,89.0, ,42.0, ,64.0,K,43.6,K,2.7,K,59.4, ,Mar,2010
78,Pomona,Los Angeles Basin,Apr 2010,4.72, ,1.37, ,550.0,K,10.8, ,69.3, ,44.0, ,56.5, ,91.0, ,48.0, ,70.0, ,46.3, ,2.5,K,61.6, ,Apr,2010
78,Pomona,Los Angeles Basin,May 2010,5.68, ,0.03, ,601.0,K,12.4,K,74.6, ,48.8, ,61.2, ,91.0,K,45.0,K,67.0, ,50.0, ,2.6,K,68.6, ,May,2010
78,Pomona,Los Angeles Basin,Jun 2010,5.68, ,0.01, ,616.0, ,16.5, ,79.2,K,56.4, ,66.3, ,92.0, ,53.0, ,75.0, ,57.9, ,2.7,K,75.5,K,Jun,2010
78,Pomona,Los Angeles Basin,Jul 2010,5.9,K,0.1, ,612.0, ,17.8, ,82.4,K,59.4,K,69.3,K,90.0,K,53.0,K,73.0, ,60.1, ,2.7,K,76.6,K,Jul,2010
78,Pomona,Los Angeles Basin,Aug 2010,6.45, ,0.0, ,608.0, ,15.7, ,86.6,K,57.6, ,71.1, ,87.0, ,38.0, ,62.0, ,56.6, ,2.4,K,74.8, ,Aug,2010
78,Pomona,Los Angeles Basin,Sep 2010,4.81, ,0.01, ,481.0, ,15.0, ,86.2,K,55.9,K,69.7,K,87.0,K,40.0,K,62.0, ,55.3, ,2.2,K,71.6, ,Sep,2010
78,Pomona,Los Angeles Basin,Oct 2010,2.41, ,1.22, ,292.0,K,15.3,K,74.1,K,55.1,K,63.2, ,92.0, ,59.0, ,77.0,K,55.3,K,2.1,K,69.0, ,Oct,2010
78,Pomona,Los Angeles Basin,Nov 2010,2.33,K,1.34, ,300.0,K,9.4, ,71.0,K,43.7,K,56.2,K,86.0,K,37.0,K,61.0, ,41.8, ,2.1, ,59.7, ,Nov,2010
78,Pomona,Los Angeles Basin,Dec 2010,1.4, ,11.65, ,205.0, ,10.5,K,66.0,K,45.1,K,53.6, ,90.0,K,53.0,K,74.0,K,44.8,K,2.1, ,56.0,K,Dec,2010
78,Pomona,Los Angeles Basin,Jan 2011,2.13, ,0.54, ,271.0, ,8.4, ,69.2,K,42.7, ,54.3, ,83.0, ,35.0, ,58.0, ,39.2, ,2.0, ,53.9,K,Jan,2011
78,Pomona,Los Angeles Basin,Feb 2011,2.34, ,2.91,K,346.0,K,8.3, ,63.8,K,38.2,K,50.4, ,89.0, ,43.0, ,67.0, ,38.9, ,2.2, ,54.8, ,Feb,2011
78,Pomona,Los Angeles Basin,Mar 2011,3.43,K,2.85, ,399.0,K,11.0, ,68.6,K,44.4, ,55.7,K,92.0,K,49.0,K,73.0, ,46.8, ,2.2, ,59.2, ,Mar,2011
78,Pomona,Los Angeles Basin,Apr 2011,4.22, ,0.04, ,475.0,K,12.1, ,71.5, ,48.4, ,59.5, ,91.0, ,50.0, ,70.0, ,49.1, ,2.4,K,64.9, ,Apr,2011
78,Pomona,Los Angeles Basin,May 2011,5.27, ,0.42, ,560.0, ,12.1,K,73.7, ,48.8, ,60.9, ,88.0, ,49.0, ,68.0,K,49.2,K,2.6,K,67.9, ,May,2011
78,Pomona,Los Angeles Basin,Jun 2011,5.29,K,0.04, ,584.0,K,15.5,K,77.8,L,54.2,K,64.8,L,92.0,K,52.0,K,73.0,L,56.0,L,2.6,K,72.2,L,Jun,2011
78,Pomona,Los Angeles Basin,Jul 2011,6.43, ,0.03,K,613.0, ,18.1, ,85.5,K,60.6,K,71.9, ,89.0, ,47.0, ,68.0, ,60.5, ,2.6,K,78.4,K,Jul,2011
78,Pomona,Los Angeles Basin,Aug 2011,6.29,K,0.0, ,594.0, ,18.5,K,87.7, ,59.7,K,72.1, ,92.0, ,43.0, ,67.0,L,60.4,L,2.4,K,77.1, ,Aug,2011
78,Pomona,Los Angeles Basin,Sep 2011,4.43,K,0.07, ,457.0, ,18.1,K,84.7, ,58.3,K,69.5, ,92.0, ,48.0, ,73.0,L,60.1,L,2.3,K,74.2, ,Sep,2011
78,Pomona,Los Angeles Basin,Oct 2011,3.41, ,1.75, ,374.0,K,13.6, ,79.3,K,52.9, ,64.5, ,90.0, ,44.0, ,67.0, ,52.3, ,2.2, ,69.2, ,Oct,2011
78,Pomona,Los Angeles Basin,Nov 2011,2.0, ,1.24,K,265.0,K,10.0, ,69.0,K,43.8,K,55.7, ,88.0, ,44.0, ,68.0, ,44.0, ,2.1, ,60.7,K,Nov,2011
78,Pomona,Los Angeles Basin,Dec 2011,1.92, ,0.59, ,257.0, ,7.0, ,65.9,K,37.0,K,50.1, ,84.0, ,34.0, ,57.0, ,34.4, ,2.1,K,51.1, ,Dec,2011
78,Pomona,Los Angeles Basin,Jan 2012,2.17,K,1.05, ,289.0,K,10.0,K,70.8,L,40.7,K,54.0,L,80.0,K,33.0,K,54.0,L,36.3,L,2.0, ,55.6,L,Jan,2012
78,Pomona,Los Angeles Basin,Feb 2012,2.49, ,0.83, ,327.0,K,9.5,K,66.9, ,40.9,K,53.4, ,90.0, ,43.0, ,67.0,L,41.8,L,2.2, ,59.5,K,Feb,2012
78,Pomona,Los Angeles Basin,Mar 2012,3.53, ,2.09, ,416.0,K,9.8,K,68.0,K,42.8,K,54.5, ,89.0, ,47.0, ,68.0,K,43.1,K,2.3, ,58.9, ,Mar,2012
78,Pomona,Los Angeles Basin,Apr 2012,4.7,K,1.57, ,597.0,K,11.2,K,73.6,L,45.1,K,58.7,L,91.0,K,47.0,K,66.0,L,46.8,L,2.4,K,62.0,L,Apr,2012
78,Pomona,Los Angeles Basin,May 2012,5.53,K,0.02,K,573.0,K,14.9,K,78.0, ,51.6, ,63.9,K,92.0,K,52.0,K,73.0, ,55.1, ,2.6,K,65.4,K,May,2012
78,Pomona,Los Angeles Basin,Jun 2012,6.2, ,0.0, ,641.0, ,15.7, ,81.5, ,55.0, ,67.0, ,92.0, ,47.0, ,70.0, ,56.6, ,2.7,K,69.7, ,Jun,2012
78,Pomona,Los Angeles Basin,Jul 2012,6.43, ,0.01, ,616.0, ,17.6,K,86.1,K,58.7, ,71.0, ,91.0, ,45.0, ,68.0,K,59.7,K,2.6,K,72.7, ,Jul,2012
78,Pomona,Los Angeles Basin,Aug 2012,6.41, ,0.01, ,568.0, ,19.4, ,91.8, ,64.2,K,76.9, ,87.0, ,41.0, ,62.0, ,62.6, ,2.5,K,75.5, ,Aug,2012
78,Pomona,Los Angeles Basin,Sep 2012,5.12,K,0.01, ,481.0, ,17.4,K,90.7, ,60.7,K,74.4, ,88.0, ,37.0, ,60.0,K,59.3,K,2.2,K,75.6, ,Sep,2012
78,Pomona,Los Angeles Basin,Oct 2012,3.49,K,0.2, ,374.0, ,14.3, ,80.9,K,54.5, ,66.2, ,88.0, ,43.0, ,66.0, ,53.5, ,2.1,K,70.6, ,Oct,2012
78,Pomona,Los Angeles Basin,Nov 2012,2.11, ,1.25,K,269.0,K,11.7,K,72.8,K,46.9,K,58.6, ,90.0, ,47.0, ,70.0,K,47.6,K,2.0, ,63.3,K,Nov,2012
78,Pomona,Los Angeles Basin,Dec 2012,1.29, ,2.87, ,203.0, ,10.7,K,62.8,K,43.1,K,51.9, ,93.0, ,56.0, ,78.0,L,44.7,L,2.0, ,59.1,K,Dec,2012
78,Pomona,Los Angeles Basin,Jan 2013,2.09, ,1.05,K,276.0, ,7.2,K,66.0,K,38.2,K,50.7, ,81.0, ,33.0, ,56.0,K,34.1,K,2.1, ,53.0,K,Jan,2013
78,Pomona,Los Angeles Basin,Feb 2013,2.51, ,0.66, ,359.0,K,8.5, ,66.0,K,39.7, ,52.3, ,87.0, ,42.0, ,64.0, ,39.5, ,2.2, ,57.0,K,Feb,2013
